coadd_id,ra,dec,A_IMAGE,B_IMAGE,mag_auto_g,flux_radius_g,mu_max_g,mu_max_model_g,mu_eff_model_g,mu_mean_model_g,mag_auto_r,flux_radius_r,mu_max_r,mu_max_model_r,mu_eff_model_r,mu_mean_model_r,mag_auto_i,flux_radius_i,mu_max_i,mu_max_model_i,mu_eff_model_i,mu_mean_model_i
283494971.0,359.834135,-43.162436,4.988990783691406,2.41013765335083,21.00215721130371,2.794898509979248,23.727933883666992,23.882783889770508,25.67742729187012,24.979175567626957,20.813661575317383,2.7533347606658936,23.795055389404297,23.688934326171875,25.486066818237305,24.789386749267575,20.81263542175293,2.274731397628784,23.398487091064453,23.48070526123047,25.26627540588379,24.56900405883789
221348278.0,21.219475,-61.099763,3.695520639419556,1.480285882949829,22.02997398376465,2.7441506385803223,24.61110115051269,25.7483024597168,27.55125999450684,26.85312843322754,21.336238861083984,3.084921836853028,24.08694267272949,24.779436111450195,26.58234977722168,25.883031845092773,21.186376571655277,2.845521688461304,23.72915267944336,24.60275650024414,26.40438842773437,25.70585060119629
296852941.0,17.697271999999998,-0.746876,4.279742240905762,3.4742352962493896,21.136510848999023,2.704720973968506,24.21342658996582,24.10361862182617,25.90932846069336,25.21017074584961,20.568578720092773,2.6677517890930176,23.28083038330078,23.53786849975586,25.338869094848636,24.642858505249023,20.474092483520508,2.3333888053894043,23.157121658325195,23.175949096679688,24.978784561157227,24.28059196472168
471315840.0,68.253557,-23.696522,3.0136752128601074,1.89656925201416,22.44242286682129,2.5412118434906006,24.40936279296875,24.385129928588867,26.14679336547852,25.45566177368164,21.666677474975582,2.245239734649658,23.9410343170166,24.08659172058105,25.883012771606445,25.18143653869629,21.445953369140625,2.3189618587493896,23.65290260314941,24.31634330749512,26.1195068359375,25.419809341430664
462149072.0,92.970881,-40.950911,7.507829666137695,5.155733585357666,21.1496524810791,3.5117642879486084,24.301982879638672,24.69805145263672,26.50202751159668,25.800874710083008,20.51954460144043,2.9111218452453613,23.80056571960449,23.6635856628418,25.459657669067383,24.7629451751709,20.18461227416992,3.008610963821411,23.443992614746094,23.44460678100586,25.24095916748047,24.54446792602539
267397427.0,22.984423,-24.524788,5.974670886993408,3.1375269889831543,21.14097023010254,2.672341823577881,23.661449432373047,23.425312042236328,25.20993423461914,24.512718200683597,20.47629165649414,2.675811767578125,23.15385627746582,22.98416328430176,24.77775382995605,24.079954147338867,20.178970336914062,2.602351188659668,22.82871437072754,22.572641372680664,24.355010986328125,23.66025924682617
213253298.0,359.927681,1.077249,4.851868629455566,2.8962936401367188,21.26825714111328,2.547778367996216,23.91877174377441,24.23379135131836,26.025453567504883,25.327899932861328,20.80862617492676,2.293596029281616,23.38203239440918,23.46323585510254,25.25858497619629,24.559579849243164,20.48335838317871,2.1605782508850098,22.724523544311523,22.86411666870117,24.663515090942383,23.962221145629883
365934604.0,53.309614,-37.820087,4.30968713760376,3.2493929862976074,20.566425323486328,5.414147853851318,24.724946975708008,25.70507049560547,27.50434684753418,26.807361602783203,20.081859588623047,5.624704837799072,24.293365478515625,25.19586753845215,26.999629974365234,26.30173110961914,19.84137535095215,5.503272533416748,23.801328659057617,24.947168350219727,26.751243591308597,26.053054809570312
213702595.0,325.857463,-48.960258,5.24109411239624,4.462285995483398,21.136104583740234,2.6729729175567627,23.491436004638672,23.840227127075195,25.63606071472168,24.93743896484375,19.86873817443848,2.387051820755005,22.37000846862793,22.20056533813477,23.998640060424805,23.30185317993164,19.75065803527832,1.737272024154663,21.919151306152344,20.965574264526367,22.760757446289062,22.065128326416016
339191098.0,48.174246,-52.683914,5.4052605628967285,2.108315944671631,21.841806411743164,3.171891689300537,24.46870994567871,24.981843948364254,26.774948120117188,26.08013343811035,21.36707878112793,3.077483654022217,24.09060859680176,24.56917762756348,26.36153030395508,25.662078857421875,21.13965606689453,2.8783416748046875,23.687522888183597,24.36087989807129,26.15557289123535,25.456117630004883
211798143.0,325.62458,0.432145,1.9113200902938845,1.7632213830947876,22.005203247070312,2.6025853157043457,24.82651710510254,25.540891647338867,27.346237182617188,26.64654922485352,21.29924201965332,2.842049598693848,24.023008346557617,24.95593643188477,26.75970268249512,26.06292533874512,21.307064056396484,2.9602112770080566,23.89091110229492,25.22286605834961,27.0277156829834,26.32928466796875
301790847.0,14.981418,-34.832994,6.5920820236206055,6.18570613861084,20.626344680786133,3.2136685848236084,23.287363052368164,23.92519187927246,25.73076057434082,25.03162002563477,19.608673095703125,3.2981619834899902,22.13113212585449,23.169342041015625,24.97067642211914,24.273902893066406,19.267004013061523,3.33184027671814,21.60619735717773,22.74961853027344,24.552675247192383,23.855440139770508
220254884.0,328.280067,-60.993913,9.019269943237305,6.426756858825684,20.266551971435547,5.278918743133545,23.45399475097656,24.96940040588379,26.77538299560547,26.07881546020508,19.69804000854492,5.016236782073975,23.131925582885746,24.2351131439209,26.03943634033203,25.34293365478516,19.40512466430664,5.81290864944458,22.643800735473636,24.13701438903809,25.94042205810547,25.241737365722656
262625056.0,29.385815,-9.491984,4.504738807678223,4.3684983253479,20.896839141845703,3.537069797515869,24.209871292114254,25.08474540710449,26.88595390319824,26.19098663330078,20.14391326904297,3.695346832275391,23.385543823242188,24.32205009460449,26.12921142578125,25.42879867553711,19.832183837890625,3.463711261749268,22.946043014526367,23.77158546447754,25.57256317138672,24.87688636779785
459880531.0,92.679902,-57.2122,3.80085015296936,2.075199842453003,21.551055908203125,2.805804252624512,24.273897171020508,24.398685455322266,26.18247604370117,25.4840087890625,21.458391189575195,2.693547487258911,24.079191207885746,24.062854766845703,25.843324661254883,25.143695831298828,21.33476829528809,3.4668045043945312,23.79376983642578,24.5737247467041,26.35953712463379,25.6633243560791
308290415.0,37.949671,-16.95325,6.1192121505737305,4.6033196449279785,20.815954208374023,2.8662352561950684,24.05701446533203,24.094959259033203,25.893781661987305,25.1962890625,20.36249542236328,2.60187029838562,23.361391067504883,23.33922004699707,25.138139724731445,24.441726684570312,20.273630142211918,2.504082441329956,22.995193481445312,23.151885986328125,24.9543571472168,24.253807067871094
144747917.0,4.517843,-52.382833,4.042777061462402,3.439728260040283,21.61026954650879,3.100142002105713,24.309011459350582,25.13731002807617,26.939210891723636,26.24100875854492,20.936983108520508,3.3400135040283203,24.14488983154297,24.627744674682617,26.43044662475586,25.73379135131836,20.70719718933105,2.9627697467803955,23.433502197265625,23.98402214050293,25.78518486022949,25.090721130371094
125404557.0,348.642871,-43.594857,4.289409637451172,4.0598225593566895,19.70249366760254,6.768688678741455,24.74978256225586,25.36322021484375,27.16823959350586,26.46893119812012,19.338457107543945,6.768688678741455,24.142654418945312,24.96082305908203,26.766338348388672,26.0670166015625,19.04903221130371,6.768688678741455,23.535053253173828,24.73753929138184,26.538654327392575,25.84427261352539
431475811.0,81.11541,-38.270479,14.301300048828123,5.086256504058838,19.612409591674805,6.185821056365967,23.970895767211918,24.368452072143555,26.1578311920166,25.457012176513672,19.19677734375,5.712377071380615,23.576805114746094,23.825830459594727,25.61102867126465,24.91635513305664,19.06669807434082,5.804423809051514,23.06780815124512,23.857444763183597,25.64531135559082,24.948543548583984
379502904.0,57.143891,-22.437793,6.740578651428223,4.434784889221191,20.75342559814453,2.663074493408203,23.52298164367676,23.55246925354004,25.35372543334961,24.654415130615234,19.69443702697754,2.9495158195495605,22.725101470947266,22.869474411010746,24.67245101928711,23.97197151184082,19.383560180664062,2.781613349914551,22.44434928894043,22.385751724243164,24.186738967895508,23.486915588378903
352848870.0,19.057385,-46.218049,8.349859237670898,5.985315322875977,20.392364501953125,3.463042736053467,23.835737228393555,23.87501716613769,25.67123031616211,24.973388671875,19.9881591796875,3.527185678482056,23.368480682373047,23.580989837646484,25.376502990722656,24.6787223815918,19.85633659362793,3.356799602508545,22.935848236083984,23.29717063903809,25.09063148498535,24.39586067199707
122481884.0,37.290575,-33.131915,5.042494773864746,1.9974879026412964,21.70697021484375,3.661015510559082,24.408132553100582,25.80814743041992,27.609209060668945,26.91288375854492,20.9420108795166,3.863832712173462,23.945390701293945,24.68425178527832,26.482601165771484,25.785476684570312,20.94761848449707,3.7014901638031006,23.4873046875,25.03411674499512,26.835729598999023,26.13739013671875
331291118.0,44.010657,-14.226065,5.95983362197876,4.909030437469482,21.38654899597168,2.853705406188965,23.809959411621094,24.467212677001957,26.2744197845459,25.57418632507324,20.469804763793945,3.4670639038085938,23.011573791503903,23.783973693847656,25.59113883972168,24.8911075592041,20.219541549682617,3.392760753631592,22.616846084594727,23.122577667236328,24.929841995239254,24.23082160949707
415318031.0,77.891831,-46.94947,5.362480163574219,2.930779457092285,21.240942001342773,2.504415273666382,24.013410568237305,23.72966194152832,25.51790809631348,24.81905746459961,20.79415512084961,2.578727960586548,23.46290779113769,23.363901138305664,25.15569496154785,24.45907974243164,20.714601516723636,2.2304458618164062,23.02874755859375,22.807676315307617,24.59799194335937,23.89424705505371
397335424.0,74.79915799999999,-27.532215,6.3417134284973145,3.275965929031372,21.54019927978516,2.8776867389678955,24.2027587890625,24.35319328308105,26.15512466430664,25.4547176361084,20.709556579589844,3.2743959426879883,23.825532913208008,23.913959503173828,25.714399337768555,25.016407012939453,20.432838439941406,3.0894877910614014,23.488216400146484,23.71732521057129,25.513959884643555,24.817161560058597
458395353.0,88.611853,-52.149896,14.57421588897705,8.89255142211914,19.6207332611084,16.37950897216797,24.412975311279297,26.93568420410156,28.74120330810547,28.038820266723636,18.99998664855957,11.864418029785156,23.68337821960449,24.5073299407959,26.283327102661133,25.583972930908203,19.0772647857666,13.557587623596191,23.18753433227539,24.292627334594727,26.082143783569336,25.378129959106445
141182669.0,1.5172789999999998,-32.708687999999995,11.777671813964844,7.246668815612793,19.62589263916016,4.319092750549316,23.319913864135746,23.872974395751957,25.66590881347656,24.970882415771484,19.221715927124023,4.401936531066895,23.28900146484375,23.562515258789062,25.357566833496094,24.661598205566406,19.206043243408203,4.175353527069092,22.778135299682617,23.486818313598636,25.28169250488281,24.580284118652344
149547882.0,8.627763,-4.28772,8.462031364440918,3.910246133804321,20.62401390075684,3.96671199798584,24.193679809570312,24.32311248779297,26.11568832397461,25.419692993164062,19.96765518188477,3.7334609031677246,23.4028434753418,23.554664611816406,25.347806930541992,24.651025772094727,19.611648559570312,3.801367998123169,23.19843292236328,23.27472686767578,25.06744956970215,24.36992073059082
487201848.0,60.793955,-48.578148,2.8751463890075684,2.534571647644043,21.77023696899414,2.636368989944458,24.080320358276367,24.82801055908203,26.634143829345703,25.93726921081543,21.11700439453125,3.0941720008850098,23.80311393737793,25.061473846435547,26.86249542236328,26.1651611328125,21.20339584350586,3.1258738040924072,23.593469619750977,25.19624328613281,27.001094818115234,26.301631927490234
233788908.0,24.418932,-1.739571,6.691018104553223,4.234213352203369,20.07603645324707,3.697397232055664,23.747642517089844,23.860361099243164,25.643478393554688,24.94785499572754,19.56117248535156,3.3729732036590576,22.676877975463867,23.1512508392334,24.942628860473636,24.24521827697754,19.310014724731445,3.427323341369629,22.25918197631836,22.79662704467773,24.59385299682617,23.89434242248535
347922296.0,48.922136,-59.732347,4.0285468101501465,3.3989531993865967,21.080183029174805,2.7543766498565674,24.02949905395508,24.08983039855957,25.890384674072266,25.19274139404297,20.50879669189453,3.0359785556793213,23.53811454772949,23.69968032836914,25.50181579589844,24.804880142211918,20.3281192779541,3.1294219493865967,22.854541778564453,23.41551399230957,25.219926834106445,24.51984405517578
150888692.0,9.061336,-24.436152,8.757980346679688,3.067798137664795,20.340606689453125,2.978585720062256,23.591720581054688,23.505767822265625,25.28918838500977,24.588924407958984,19.925642013549805,3.000609874725342,23.21310234069824,23.163087844848636,24.94102478027344,24.24701690673828,19.76938819885254,2.8756980895996094,22.91662979125977,22.91897964477539,24.697940826416016,24.000043869018555
234631302.0,311.974019,-40.579388,6.114663600921631,4.2140212059021,20.27157020568848,2.713954448699951,23.535966873168945,23.214046478271484,25.014265060424805,24.317840576171875,19.933935165405277,2.5346310138702397,22.88614273071289,22.668073654174805,24.471790313720703,23.770801544189453,19.794816970825195,2.3644824028015137,22.501340866088867,22.355030059814453,24.15367317199707,23.454893112182617
195418262.0,4.345546,-60.275656,12.57411003112793,9.113598823547363,18.682849884033203,5.727267265319824,23.096864700317383,23.20015525817871,24.99905586242676,24.30115127563477,18.38229751586914,5.217833518981934,22.64448547363281,22.66710090637207,24.46541976928711,23.76858711242676,18.25028610229492,5.127846717834473,22.47172164916992,22.47167015075684,24.26889038085937,23.57158470153809
190390355.0,317.926305,-59.65143,5.692189693450928,3.3536124229431152,21.32922744750977,2.8373193740844727,23.96345329284668,24.291749954223636,26.095531463623047,25.397518157958984,20.676532745361328,2.842790365219116,23.380693435668945,23.82866668701172,25.62669944763184,24.929426193237305,20.57574462890625,2.5420563220977783,22.91778564453125,23.289031982421875,25.09258270263672,24.3923282623291
444839516.0,86.327691,-31.209502,7.0736494064331055,5.111884593963623,20.56748390197754,4.072945594787598,24.12742042541504,24.557497024536133,26.34756851196289,25.647653579711918,20.258766174316406,4.1712188720703125,23.711355209350582,24.254289627075195,26.049285888671875,25.351306915283203,20.309261322021484,3.919787883758545,23.237451553344727,24.215490341186523,26.01299285888672,25.31497383117676
82282025.0,336.026415,-46.029831,6.473934173583984,3.3362247943878174,20.697139739990234,4.598917484283447,24.106428146362305,24.80618667602539,26.60378837585449,25.906099319458008,20.195711135864254,4.598709583282471,23.76534843444824,24.12258529663086,25.91969490051269,25.2224178314209,19.912450790405277,4.883141040802002,23.407590866088867,23.79612159729004,25.59123992919922,24.893856048583984
380108231.0,56.784803,-33.465482,4.703458786010742,3.5227761268615723,21.04618263244629,2.725925922393799,24.118547439575195,24.23391342163086,26.03866004943848,25.33942985534668,20.904268264770508,2.6081461906433105,23.70199584960937,24.02131462097168,25.82306671142578,25.126205444335938,20.870698928833008,2.686896800994873,23.59832763671875,24.23750114440918,26.039306640625,25.343320846557617
429780025.0,80.552027,-23.475821,4.776527404785156,2.602736234664917,21.17365074157715,3.0412230491638184,23.91148567199707,24.765522003173828,26.565492630004883,25.86440658569336,20.792879104614254,2.794839382171631,23.537378311157227,23.833274841308597,25.62882232666016,24.93092155456543,20.595800399780277,2.69858717918396,22.97481346130371,23.40453338623047,25.196985244750977,24.501745223999023
121594701.0,347.502201,1.428202,5.329713821411133,4.261268138885498,20.078264236450195,3.0351343154907227,23.26903533935547,23.462594985961918,25.26177406311035,24.562891006469727,20.015871047973636,2.2433152198791504,22.68263053894043,22.399044036865234,24.19788932800293,23.50016021728516,19.82468032836914,2.2068896293640137,22.42000961303711,22.093212127685547,23.89435768127441,23.195581436157227
78256555.0,32.160622,-55.146197,6.240528583526611,4.299966335296631,20.624631881713867,2.6655962467193604,23.905567169189453,23.9170036315918,25.70482635498047,25.00894546508789,20.33091163635254,2.6944892406463623,23.57321548461914,23.66435432434082,25.45656967163086,24.7578182220459,20.339645385742188,2.7156214714050293,23.32943153381348,23.663318634033203,25.454086303710938,24.75714111328125
76690351.0,31.903158,-23.632886,3.484898567199707,3.231341361999512,21.738605499267575,2.688848733901977,24.268022537231445,24.46659278869629,26.269865036010746,25.57110595703125,20.870330810546875,2.9447176456451416,23.66083526611328,24.002347946166992,25.803890228271484,25.105926513671875,20.521270751953125,2.983784437179565,23.17348289489746,23.613842010498047,25.41478729248047,24.715669631958008
345794085.0,47.54995,-29.394734,4.434250831604004,2.871610403060913,21.48098373413086,3.4069719314575195,24.55265617370605,25.23686981201172,27.0388298034668,26.33953094482422,20.99664878845215,3.1852867603302,24.266521453857425,24.46928977966309,26.272815704345703,25.573787689208984,20.788068771362305,3.656263828277588,23.80804252624512,24.57421493530273,26.375850677490234,25.6787109375
384154656.0,58.420201,-13.86657,4.300963401794434,2.648076295852661,21.92254638671875,2.586679697036743,24.517230987548828,24.645265579223636,26.442289352416992,25.744333267211918,21.482351303100582,2.9325942993164062,24.215673446655277,24.533079147338867,26.33127212524414,25.63330078125,21.514129638671875,2.96440863609314,23.858503341674805,24.49584197998047,26.295862197875977,25.59638214111328
352280103.0,43.464121,-45.513866,6.245724678039551,3.042835235595703,21.391359329223636,3.3106284141540527,24.399599075317383,25.20274543762207,26.996227264404297,26.29939079284668,20.7902774810791,3.109025716781616,23.6866455078125,24.36034774780273,26.159921646118164,25.46244430541992,20.616043090820312,2.752574920654297,23.407888412475582,23.9735164642334,25.77976417541504,25.08059501647949
269488597.0,23.57129,-32.734411,2.7924275398254395,1.919776201248169,21.835298538208008,2.87733793258667,24.78278923034668,25.316627502441406,27.11583137512207,26.420015335083008,21.531665802001957,2.5620925426483154,24.150978088378903,24.840656280517575,26.634870529174805,25.938756942749023,21.375652313232425,2.889718770980835,23.538314819335938,24.98567008972168,26.78810691833496,26.088558197021484
472028965.0,68.455688,-62.845785,4.824494361877441,3.940962553024292,20.633020401000977,3.524473190307617,23.806686401367188,24.984281539916992,26.787399291992188,26.089418411254883,20.18927001953125,3.7236828804016113,23.48865127563477,24.42474365234375,26.22960090637207,25.530956268310547,19.98443984985352,3.855291366577149,23.164569854736328,24.3841495513916,26.185043334960938,25.489910125732425
473653130.0,68.565277,-54.161528,10.964284896850586,6.904074192047119,19.96825790405273,4.6506829261779785,24.119016647338867,24.18865394592285,25.98300552368164,25.289331436157227,19.453447341918945,4.366379261016846,23.527366638183597,23.557172775268555,25.356081008911133,24.65571975708008,19.31736183166504,4.153402805328369,23.153169631958008,23.34708023071289,25.14431381225586,24.447729110717773
127517047.0,350.666359,-63.339005,2.9087319374084477,2.741574287414551,21.60272216796875,2.8697173595428467,23.761083602905277,24.52419090270996,26.32694625854492,25.629528045654297,20.8242130279541,3.10440731048584,23.032629013061523,24.244461059570312,26.04634094238281,25.347387313842773,20.6765079498291,2.978889226913452,22.80438041687012,23.738435745239254,25.542442321777344,24.84502220153809
171379034.0,307.162284,-59.408137,1.992973804473877,1.3017125129699707,22.05818748474121,2.5050599575042725,24.64008140563965,25.16377067565918,26.9660701751709,26.269100189208984,21.693002700805664,2.369271755218506,24.324689865112305,24.879980087280277,26.67749786376953,25.98269844055176,21.51084899902344,2.4701201915740967,23.73983192443848,24.80320930480957,26.60384559631348,25.90361595153809
184995029.0,316.789347,-44.788378,5.540722370147705,4.438804626464844,20.88204765319824,2.8755362033843994,23.978689193725582,23.973451614379883,25.77830696105957,25.074752807617188,20.22747802734375,2.610363245010376,23.115625381469727,23.127382278442383,24.924545288085938,24.22835731506348,19.86763572692871,2.650890827178955,22.712684631347656,22.87520980834961,24.67765617370605,23.97789764404297
260516152.0,29.028943,4.328678,8.538825988769531,6.402203559875488,19.66777229309082,3.712414979934693,23.276561737060547,23.29521751403809,25.092164993286133,24.396324157714844,19.26520538330078,3.5020298957824707,22.8378849029541,22.756742477416992,24.557518005371094,23.857666015625,19.090261459350582,3.521284341812134,22.617586135864254,22.625537872314453,24.42155265808105,23.72585105895996
230986826.0,23.557161,-14.47374,9.179224967956545,5.351492881774902,20.15040779113769,2.917949676513672,23.560535430908203,23.383649826049805,25.18539810180664,24.48431205749512,19.81130027770996,2.942664384841919,23.07200050354004,23.047365188598636,24.84040641784668,24.143712997436523,19.703052520751957,2.9040091037750244,22.82751846313477,22.855085372924805,24.64694023132324,23.94795036315918
277220789.0,11.905888,-0.1144139999999999,5.03876543045044,3.116882801055908,20.53506851196289,5.695867538452148,24.93634605407715,25.831886291503903,27.636381149291992,26.934663772583008,19.92365837097168,5.459680557250977,24.13726234436035,25.039758682250977,26.838871002197266,26.142282485961918,19.704896926879883,5.650206565856934,23.688337326049805,24.95176887512207,26.751258850097656,26.05474090576172
396359762.0,75.005785,-18.481578,7.312812805175781,3.773837566375733,21.434791564941406,3.3327391147613525,24.185169219970703,24.552215576171875,26.355913162231445,25.65619659423828,20.928617477416992,2.688528060913086,23.725486755371094,23.696533203125,25.495922088623047,24.79998016357422,20.763370513916016,2.291119337081909,23.394189834594727,23.25837135314941,25.05815696716309,24.36073112487793
471751452.0,68.751404,-32.132369,4.822429656982422,3.247964143753052,21.337501525878903,2.953329086303711,24.37984085083008,24.727344512939453,26.5258731842041,25.82910919189453,20.83073234558105,2.727773427963257,23.747209548950195,23.96862030029297,25.767379760742188,25.068830490112305,20.644018173217773,2.6226985454559326,22.951635360717773,23.413997650146484,25.21533966064453,24.51620101928711
363323015.0,52.550561,-14.572792,6.084357261657715,3.5055079460144043,21.09315299987793,2.771905899047852,24.24774932861328,24.54481506347656,26.344358444213867,25.64490127563477,20.74555778503418,2.6316699981689453,23.815542221069336,24.055713653564453,25.855688095092773,25.156848907470703,20.445837020874023,2.875216245651245,23.46828842163086,23.879247665405277,25.679502487182617,24.98282623291016
281098454.0,13.520501,-43.47012,6.462473392486572,4.075744152069092,20.637941360473636,4.6279778480529785,24.51818084716797,25.016143798828125,26.81096076965332,26.10998916625977,20.37701416015625,4.4366984367370605,24.087478637695312,24.558189392089844,26.35381507873535,25.65778541564941,20.20694923400879,4.88665246963501,23.64198303222656,24.82541275024414,26.618337631225582,25.91739845275879
305853937.0,38.076537,-5.757508,3.663164138793945,2.226959228515625,21.753477096557617,2.837937831878662,24.29969024658203,24.868314743041992,26.671754837036133,25.9720458984375,21.364107131958008,2.4912049770355225,23.854454040527344,24.819896697998047,26.615985870361328,25.917749404907227,21.05894088745117,2.3645591735839844,23.19605827331543,24.48147773742676,26.28585433959961,25.585886001586918
389123840.0,59.467945,-43.791031,10.373802185058594,4.911759853363037,20.854251861572266,5.168034553527832,24.33309936523437,25.2997989654541,27.09859848022461,26.40178871154785,20.16609001159668,4.869081020355225,23.45853805541992,24.183992385864254,25.983184814453125,25.28561210632324,19.825130462646484,4.486718654632568,23.06940650939941,23.958086013793945,25.75822257995605,25.060245513916016
316510867.0,41.258607,4.604952,3.5803020000457764,1.4014869928359983,21.327560424804688,3.459217071533203,24.61261367797852,25.566146850585938,27.369028091430664,26.67161750793457,20.815719604492188,3.2503883838653564,24.078489303588867,24.97810935974121,26.7833309173584,26.08315658569336,20.569700241088867,3.585228681564331,23.630538940429688,24.69799041748047,26.50301170349121,25.803680419921875
292799750.0,16.434148,-6.372075,7.697535037994385,3.184030771255493,20.797962188720703,4.713890075683594,24.23458480834961,24.50687026977539,26.291147232055664,25.59776496887207,20.39824867248535,4.034642696380615,23.795429229736328,24.150495529174805,25.938045501708984,25.23783302307129,20.165563583374023,4.412868499755859,23.57831382751465,24.27578353881836,26.057559967041016,25.36539459228516
136889798.0,353.819097,-51.370284,7.318961143493652,3.7937493324279785,20.910564422607425,2.749920129776001,23.26778984069824,23.2424259185791,25.032379150390625,24.332921981811523,20.29869270324707,2.4609692096710205,22.932329177856445,22.798791885375977,24.58111953735352,23.8845329284668,20.19537925720215,2.2098639011383057,22.547645568847656,22.26246452331543,24.04668426513672,23.35091781616211
127945178.0,37.345258,-22.514043,11.96791648864746,8.807060241699219,18.956966400146484,4.359253406524658,23.148588180541992,23.248340606689453,25.043479919433597,24.348588943481445,18.35871315002441,4.29696798324585,22.14654922485352,22.65141487121582,24.45081901550293,23.75376510620117,18.17160415649414,4.180121898651123,21.687780380249023,22.358592987060547,24.160268783569336,23.462331771850582
233601276.0,24.377043,-40.725551,5.425951957702637,4.054935932159424,21.070459365844727,2.7060656547546387,24.077903747558597,24.3015079498291,26.103973388671875,25.407136917114254,20.40323257446289,2.41687560081482,23.47174835205078,23.247676849365234,25.05014991760254,24.3527889251709,20.129188537597656,2.324880361557007,22.73173141479492,22.74252700805664,24.54390335083008,23.84800910949707
460773281.0,92.766504,-50.093507,4.020858287811279,2.5299296379089355,21.43947029113769,3.1849613189697266,24.437395095825195,25.12747573852539,26.93217086791992,26.23352813720703,21.314014434814453,2.494739294052124,23.82318878173828,23.7447509765625,25.537372589111328,24.842403411865234,21.155651092529297,2.5541698932647705,23.71391868591309,23.843284606933597,25.641712188720703,24.94298553466797
