coadd_id,ra,dec,A_IMAGE,B_IMAGE,mag_auto_g,flux_radius_g,mu_max_g,mu_max_model_g,mu_eff_model_g,mu_mean_model_g,mag_auto_r,flux_radius_r,mu_max_r,mu_max_model_r,mu_eff_model_r,mu_mean_model_r,mag_auto_i,flux_radius_i,mu_max_i,mu_max_model_i,mu_eff_model_i,mu_mean_model_i
101739352.0,34.147815,-22.709563,5.372332,3.478875,20.673857,2.541681,23.610249,23.534037,25.335012,24.636484,20.204866,2.331651,22.961586,22.91449,24.71286,24.014126,19.953054,2.32713,22.618322,22.565084,24.362095,23.665621
370273089.0,54.12906,-16.470798,5.88795,4.578458,20.897734,2.866633,24.198696,24.055122,25.854958,25.159641,20.317276,2.891943,23.372906,23.504637,25.307781,24.608219,20.209534,2.754615,23.182623,23.337059,25.140614,24.440739
396168884.0,74.242294,-37.447931,2.840588,2.444541,21.826464,2.622916,24.676355,24.988029,26.782318,26.08391,21.469606,2.634299,24.239628,24.70681,26.504791,25.807089,21.411119,2.466394,23.450836,24.666639,26.465376,25.765862
467376803.0,95.740773,-50.095102,6.600718,4.156267,20.946156,2.581436,24.071693,23.892937,25.691645,24.993998,20.660484,2.40469,23.66753,23.524933,25.321859,24.62431,20.662863,2.231382,23.303204,23.366833,25.165453,24.467205
122270450.0,344.077272,-47.508988,9.173831,4.307456,20.605562,3.289365,24.161552,23.982773,25.775244,25.075029,20.308214,3.285056,23.889765,23.745632,25.536034,24.838451,20.350096,3.027565,23.313145,23.636633,25.434616,24.732731
70389372.0,31.428616,-34.925762,6.199438,5.73511,20.344149,3.116271,23.577078,23.667473,25.470572,24.772213,19.857023,2.933385,23.141687,22.992968,24.794157,24.097582,19.717556,2.818142,22.719797,22.741743,24.543125,23.84713
251235961.0,25.770146,-3.94837,3.982554,3.027036,21.524837,2.888238,24.340633,24.63591,26.442719,25.745758,20.92909,2.775553,23.752647,23.956314,25.762156,25.06496,20.684416,3.279443,23.504164,24.085758,25.880419,25.18222
209594135.0,325.376965,-1.50411,6.563666,5.93364,20.56855,2.695226,23.758135,23.546196,25.34745,24.650139,19.957558,2.67457,23.024458,22.954147,24.755707,24.058691,19.776297,2.442492,22.553263,22.58246,24.383343,23.68635
164882432.0,304.986247,-52.709053,6.438665,5.246899,20.373869,3.307476,23.836382,23.837841,25.637541,24.938923,19.831963,3.298024,23.129141,23.312996,25.114103,24.414635,19.758755,3.165098,22.858984,23.173069,24.969643,24.273533
328475740.0,43.858787,0.623597,5.260797,4.597172,20.981766,2.618469,23.892365,23.932732,25.735952,25.036837,20.246807,2.591975,23.255156,23.135641,24.938818,24.240297,19.964464,2.41221,22.555714,22.63129,24.435204,23.736189
337951095.0,46.114958,-14.784189,7.346477,6.753053,19.948633,3.367625,23.493584,23.517193,25.319353,24.621964,19.396667,3.231412,22.964817,22.815937,24.62085,23.921143,19.135757,3.255216,22.668707,22.621836,24.423597,23.727436
270815434.0,10.081646,-56.217053,6.219048,4.418817,20.813589,2.830047,23.897326,23.720915,25.511578,24.819046,20.124132,2.763501,23.258921,23.061825,24.857965,24.160892,19.901215,2.605221,22.794687,22.732224,24.530325,23.831707
387833835.0,59.363731,-48.800936,13.620327,10.255486,18.674034,6.249206,23.0114,23.490042,25.292217,24.593521,18.258463,5.743408,22.267349,22.782791,24.582451,23.886595,18.129431,5.466634,22.14867,22.482901,24.283924,23.587204
370828879.0,55.583452,-65.384002,9.066154,7.514565,19.112431,4.874854,23.216084,23.447817,25.251524,24.552416,18.595915,4.600515,22.506592,22.733259,24.536087,23.837873,18.366743,4.409306,22.288454,22.433453,24.232241,23.537067
157906487.0,10.444878,-33.843616,5.724257,5.070951,20.554491,2.697845,23.650328,23.516954,25.317909,24.621183,20.118658,2.431503,23.100422,22.805599,24.610085,23.910452,19.903791,2.339312,22.543701,22.526199,24.328579,23.630161
198225236.0,6.523155,-6.814875,7.183276,5.314851,19.637272,3.508982,23.238453,23.287479,25.083416,24.38562,19.181688,3.409539,22.763323,22.654909,24.450331,23.752924,18.962622,3.424083,22.364759,22.479406,24.280195,23.580648
262091540.0,29.529422,-16.001875,5.406154,4.449665,20.272936,2.685051,23.344673,23.235098,25.033556,24.336077,19.962793,2.614788,22.935629,22.81357,24.611309,23.914246,19.9575,2.313691,22.591793,22.425558,24.223415,23.527798
407850224.0,74.327286,-47.800676,6.645048,4.063331,20.392872,2.815544,23.494507,23.221024,25.013683,24.316696,20.179621,2.734941,23.276367,22.995459,24.786243,24.088797,20.064533,2.879347,23.052,22.996962,24.795351,24.092468
408297821.0,76.346501,-20.207706,15.982637,7.960965,19.030396,4.669196,23.559849,23.318369,25.110434,24.413181,18.64163,4.724439,23.240259,22.966795,24.759502,24.061655,18.505211,4.753651,22.921877,22.832064,24.62521,23.924221
305707538.0,18.406117,-47.384434,4.351957,2.037397,21.636011,2.586305,24.387733,24.629705,26.422792,25.725718,21.500319,2.523698,24.232174,24.40209,26.199677,25.499535,21.442072,2.212703,23.736094,24.181463,25.966663,25.272463
247728334.0,331.117445,-52.148494,8.727783,6.360043,19.846558,3.285878,23.287718,23.206032,25.005091,24.308014,19.417141,3.189336,22.718889,22.672169,24.471279,23.772652,19.263172,3.001816,22.287125,22.385185,24.187313,23.486105
113772089.0,347.257006,-62.007582,5.269459,4.036914,20.688353,2.790486,23.686943,23.612417,25.414778,24.715816,20.311708,2.724633,23.119957,23.208441,25.012337,24.312307,20.160791,2.592931,22.761541,22.829868,24.629627,23.934923
371371991.0,55.699078,-23.773917,14.450204,6.22979,19.44347,7.826772,24.306078,24.731194,26.525564,25.8297,18.853193,7.671554,23.732143,24.090511,25.880566,25.18693,18.609928,8.024917,23.123806,23.989531,25.784443,25.086941
199728038.0,6.061965,3.388842,8.210217,5.482202,20.164915,3.353211,23.685099,23.593245,25.390881,24.69412,19.83643,3.239771,23.374741,23.254107,25.052019,24.354803,19.727282,3.192822,22.980518,23.088619,24.885466,24.18944
332611715.0,44.175473,-35.658951,5.685141,5.303489,20.807341,2.582041,23.81436,23.635654,25.43996,24.741602,20.392355,2.390018,23.210537,23.069427,24.873413,24.175692,20.21019,2.320795,22.955647,22.842863,24.648273,23.947086
223602575.0,21.750876,0.966718,5.984584,5.480949,20.435255,2.708317,23.572155,23.351076,25.153028,24.45488,19.832859,2.656443,22.690592,22.723602,24.524206,23.828295,19.655134,2.503452,22.403976,22.336803,24.13987,23.441689
112152745.0,34.890351,-58.687528,9.001882,3.533194,20.481369,2.652763,23.818069,23.253363,25.041916,24.346195,20.144459,2.544446,23.282299,22.880499,24.671225,23.96843,19.948454,2.596986,22.963387,22.739046,24.527166,23.82799
227342048.0,22.159928,-21.231474,6.675421,5.497534,20.278587,2.656877,23.559,23.232906,25.037741,24.33647,19.798574,2.533583,23.050795,22.665476,24.4643,23.769043,19.630171,2.544451,22.764122,22.555845,24.358866,23.65909
238021048.0,314.256134,-60.364858,6.681275,4.77516,20.528473,3.024046,23.764975,23.73258,25.534241,24.836636,20.154293,2.871902,23.324064,23.246584,25.046724,24.350239,20.003714,2.724207,23.009253,22.974442,24.77833,24.079575
309755606.0,38.892418,-15.137599,4.935914,4.31839,20.98115,2.537864,23.790121,23.857586,25.659153,24.961182,20.517342,2.240944,23.344622,23.120653,24.922964,24.22621,20.402906,2.08977,22.871843,22.809721,24.612564,23.912519
169207912.0,308.130317,-43.210751,10.957432,5.488052,19.45886,4.069983,23.211517,23.222116,25.022457,24.32119,19.02355,3.863163,22.826487,22.673077,24.469347,23.772026,18.89414,3.599237,22.417143,22.397398,24.191996,23.494915
498229078.0,66.123442,-40.255954,6.656116,6.059461,20.69252,2.681336,23.922689,23.703705,25.504467,24.807467,20.129391,2.613001,22.952669,23.035973,24.836723,24.141127,19.931438,2.468381,22.871834,22.697275,24.500601,23.801247
323595195.0,42.255211,-41.745852,7.41292,4.978546,20.425426,2.576246,23.439537,23.209045,25.008717,24.309658,19.869324,2.624448,22.727139,22.655132,24.456152,23.756392,19.775589,2.467741,22.48402,22.468355,24.267689,23.569134
353520422.0,19.164487,-31.903098,4.828667163848877,4.501139163970947,21.379621505737305,3.4954769611358643,24.708824157714844,25.24017906188965,27.040401458740234,26.34432029724121,20.57090759277344,4.132883071899414,23.98735237121582,24.76003837585449,26.56640625,25.86724090576172,20.44380760192871,3.733966827392578,23.79596519470215,24.49490165710449,26.297443389892575,25.601806640625
76044654.0,334.116251,-42.199413,5.986704,5.41743,20.314964,2.698285,23.442482,23.288389,25.090475,24.393774,19.866751,2.612304,22.875832,22.713367,24.518335,23.818766,19.641268,2.67306,22.556423,22.570223,24.374214,23.675158
297161361.0,17.207819,-15.863029,5.709821,4.910681,19.956488,5.377076,23.880632,25.305964,27.112295,26.414476,19.425932,5.344745,22.957924,24.842249,26.646847,25.950308,19.294123,5.523642,23.02038,24.626499,26.42947,25.728291
404770861.0,64.650459,-59.80586,6.062336,4.087617,20.761034,3.57505,24.26173,24.469284,26.271963,25.573988,20.449099,3.63003,23.938553,24.194912,25.996246,25.300686,20.357609,3.758291,23.452047,24.198162,25.999302,25.302557
151212217.0,33.258289,2.647456,8.08081,6.864785,19.198906,4.968977,23.255789,23.491978,25.296074,24.596643,18.789555,4.579948,22.559008,22.868448,24.67098,23.973305,18.699095,4.295031,22.479931,22.561338,24.364664,23.666708
269596105.0,26.677174,-46.932451,6.344638,3.209438,21.289906,2.640094,24.410418,24.304962,26.091427,25.395462,20.754211,2.456079,23.774284,23.521242,25.312273,24.615011,20.554056,2.569147,23.209721,23.301767,25.08539,24.393402
113321855.0,347.19782,0.355123,4.172488,3.516815,21.342388,2.574052,24.24897,24.142254,25.944506,25.244808,20.967005,2.26107,23.701061,23.477522,25.276035,24.579126,20.798309,2.265153,23.339415,23.20982,25.008865,24.310852
152330909.0,348.134953,-43.100655,13.779112,8.48036,19.310472,4.187052,23.473015,23.220043,25.014431,24.314409,18.935169,4.222834,22.938305,22.880865,24.674198,23.976089,18.813015,4.155909,22.786644,22.690521,24.48703,23.788353
349033656.0,49.768369,-54.339798,6.604396,4.836621,20.428516,2.890452,23.66326,23.433542,25.23168,24.535175,19.900537,2.832549,23.265547,22.991365,24.792191,24.093681,19.701368,2.820564,22.799038,22.736742,24.533449,23.838856
457596787.0,91.4653,-43.608695,6.744967,3.79881,20.920942,2.918615,24.157997,24.156,25.945982,25.248899,20.661659,2.740467,23.780676,23.657982,25.449171,24.754057,20.626429,2.509639,23.512217,23.499386,25.296713,24.59651
155590465.0,9.478771,-25.466919,5.930393,5.502061,20.435585,2.542653,23.398413,23.297514,25.100071,24.400946,19.921179,2.395573,22.988245,22.610413,24.413605,23.715511,19.698864,2.375879,22.474274,22.376644,24.177029,23.481045
182906308.0,3.176684,-49.911306,6.840258,3.456226,20.547487,2.774427,23.784513,23.470161,25.269381,24.568705,20.286125,2.548515,23.290668,23.037487,24.836258,24.134426,20.172726,2.476923,22.924347,22.908411,24.702156,24.003441
266322854.0,25.863261,-8.29927,6.854712,4.536292,20.520767,3.205487,23.795807,23.7871,25.585789,24.890406,20.231804,2.925117,23.396997,23.318886,25.12254,24.421513,19.981056,2.921533,23.137468,23.110027,24.911205,24.212854
495645809.0,64.679132,-29.673477,7.033065,6.212831,20.313488,2.851294,23.490015,23.339561,25.14118,24.444139,19.848272,2.705582,22.873816,22.707939,24.510071,23.812458,19.648239,2.605202,22.60494,22.396246,24.197027,23.499805
427574868.0,80.258065,-32.857255,4.650944,3.55932,20.905928,2.620773,23.769978,23.740215,25.537907,24.840975,20.551771,2.692887,23.217134,23.395746,25.193449,24.497463,20.511318,2.388854,22.943623,22.974825,24.772917,24.075256
440155717.0,84.657787,-18.374789,6.279326,4.791465,20.115437,4.17515,23.769278,24.030966,25.832567,25.134697,19.615202,4.135974,23.109945,23.307886,25.113205,24.413555,19.361759,4.408411,23.011368,23.238272,25.043076,24.344727
190492559.0,4.791516,-34.827675,6.342046,3.533847,20.638084,2.642775,23.42346,23.340702,25.134865,24.438545,20.270859,2.357649,23.01701,22.503393,24.289825,23.595043,20.07131,2.522925,22.670134,22.467306,24.257322,23.560215
393961319.0,63.251413,-16.38492,4.972499,3.217108,21.478424,2.69907,24.134687,24.54365,26.343832,25.645643,20.744837,2.903321,23.886084,24.052963,25.851707,25.153261,20.431278,2.905414,23.433348,23.698036,25.493435,24.79521
356306531.0,39.880277,-31.298614,5.379732,4.372286,20.729774,3.095783,23.80883,23.976551,25.774916,25.077375,20.292542,2.683103,23.121372,23.072355,24.873991,24.174314,20.07189,2.660955,22.738157,22.754404,24.557903,23.857313
436655320.0,82.431629,-49.043359,7.260940074920654,3.9846386909484863,20.56515121459961,3.506958484649658,24.10846710205078,24.14227104187012,25.94066429138184,25.242170333862305,20.38866424560547,3.253904104232788,23.82073974609375,23.77728271484375,25.57148742675781,24.8765811920166,20.406570434570312,3.0519580841064453,23.553680419921875,23.67727470397949,25.477392196655277,24.77682304382324
324196888.0,42.751632,-6.591616,6.544115,5.915968,20.215347,2.765735,23.415855,23.205572,25.005396,24.309704,19.792175,2.590847,22.823412,22.619524,24.422884,23.723387,19.610487,2.46605,22.574467,22.359257,24.161474,23.46377
489170379.0,62.189964,-54.827109,7.872434,6.285714,20.292547,3.47023,24.033772,23.988194,25.789032,25.090681,19.82333,3.305862,23.520359,23.40457,25.205631,24.507814,19.608986,3.191979,23.130737,23.167408,24.967344,24.270908
346980000.0,27.308877,-26.44115,6.513037,5.808359,20.186836,3.018387,23.383131,23.308741,25.109589,24.412485,19.624397,3.026403,22.680025,22.711065,24.515965,23.815701,19.447527,2.88992,22.228725,22.397924,24.201859,23.501978
142499210.0,0.782668,-1.975369,6.195354,4.21863,20.37327,2.654941,23.477032,23.208073,25.006439,24.308928,19.86659,2.29095,22.538465,22.327818,24.125731,23.427956,19.641665,2.184837,22.003847,22.014809,23.812143,23.115234
238767342.0,312.154431,-52.512637,5.825743,4.37782,20.309046,2.793741,23.544884,23.424963,25.222786,24.523201,20.158571,2.562496,23.278221,23.135061,24.930975,24.235649,20.092804,2.466736,23.051821,22.98126,24.780993,24.08301
454700304.0,87.5588,-31.9064,6.581435,4.210086,21.352148,2.832183,24.369976,24.431063,26.229176,25.531239,20.601545,3.032845,23.909054,23.892036,25.683704,24.988291,20.51519,2.724728,23.395182,23.587112,25.379112,24.683659
289462048.0,15.830299,-6.440836,3.985063,2.082291,21.677156,2.783671,24.008118,25.014122,26.808832,26.111416,21.131714,2.965801,24.076054,24.560156,26.352724,25.65904,21.158886,2.813465,23.225237,24.340391,26.132044,25.435648
182661817.0,2.380591,-56.503159,6.487943,3.950282,20.427513,2.738859,23.470045,23.315268,25.108438,24.413767,20.109846,2.429493,22.835554,22.755121,24.55188,23.852745,19.951027,2.374562,22.540277,22.472677,24.263979,23.570517
367595375.0,53.511139,-30.521131,7.688022,6.493826,20.324379,3.329453,24.003351,23.890947,25.690069,24.994301,19.793253,3.335782,23.598059,23.38949,25.189886,24.493359,19.645248,3.246293,23.267633,23.187656,24.98856,24.29171
259344982.0,27.473745,-61.739167,7.299846,3.784029,21.135674,2.501867,23.799471,23.677048,25.473265,24.774158,20.487295,2.363554,23.090237,22.899151,24.69599,23.996664,20.316565,2.167379,22.689173,22.484161,24.280745,23.582903
191294152.0,318.82601,-42.399209,7.6001,5.772077,20.022751,3.446978,23.516235,23.634558,25.432457,24.736361,19.390665,3.472659,23.081522,23.023216,24.823624,24.123047,19.237713,3.215207,22.659214,22.714691,24.515368,23.814781
347167846.0,48.878161,-45.645135,6.521443,3.436347,20.785435,3.95742,24.251938,24.876003,26.677605,25.981798,20.383467,4.254073,23.950665,24.586493,26.389673,25.692631,20.250483,4.254722,23.547251,24.620651,26.423172,25.726789
447124135.0,83.956111,-44.041566,7.628764,6.193386,20.310745,3.537718,23.973354,23.896784,25.699478,25.000584,19.907974,3.303532,23.328777,23.283768,25.085329,24.3878,19.825645,3.127115,23.06912,23.080069,24.880756,24.184652
483226477.0,72.746208,-61.341032,6.40545,5.219736,20.594069,2.535241,23.737442,23.399134,25.199163,24.501429,19.957733,2.549559,23.195761,22.833752,24.634357,23.937481,19.775204,2.460474,22.649902,22.589724,24.389086,23.69252
397348780.0,74.807172,-27.807314,9.288196,4.398043,20.049616,4.160077,23.831936,23.894253,25.688793,24.987528,19.518684,4.319134,23.439129,23.43812,25.226887,24.53397,19.595102,4.006921,23.002832,23.364347,25.150354,24.455496
91437229.0,33.088277,-41.999094,5.067611,4.413013,20.804762,3.050195,23.976273,24.183018,25.988094,25.287682,20.321829,2.895844,23.457108,23.574911,25.377781,24.677738,20.031578,2.708821,22.831209,23.191191,24.992481,24.295067
127042013.0,349.152821,-55.649883,5.77534,4.962191,20.96788,2.656219,23.931984,23.784506,25.590994,24.89039,20.466028,2.560115,23.119776,23.181326,24.984243,24.286373,20.147793,2.806471,22.845934,22.950666,24.753063,24.055759
61840676.0,29.636906,-55.603826,8.377703,4.563831,20.180712,3.564271,23.740175,23.65963,25.457825,24.761822,19.962812,3.235277,23.228844,23.07407,24.872894,24.173346,19.904509,3.128302,23.072733,22.939091,24.735905,24.038874
345076058.0,47.576409,-11.292854,13.044503,6.099509,19.641167,4.738517,23.762812,23.872375,25.66272,24.966747,19.189369,4.72695,23.254477,23.372942,25.165882,24.468084,19.01305,4.664899,23.013601,23.16622,24.960968,24.260277
273872793.0,10.784911,-42.245193,5.757555,3.73637,20.641171,2.917827,23.854239,23.754482,25.553434,24.853354,20.365446,2.817307,23.608427,23.372829,25.167143,24.471241,20.324574,2.819511,23.508957,23.376827,25.176311,24.473896
211802783.0,325.140506,-56.047188,6.883476,6.657176,20.507309,3.274266,23.766548,23.91008,25.711887,25.014006,19.90387,3.205479,23.127825,23.269783,25.074884,24.373724,19.630949,3.153649,22.863836,22.916967,24.718811,24.020973
63948738.0,29.637078,1.048478,8.674541,4.130904,20.339556,3.522766,23.904615,23.826305,25.619093,24.921881,19.995741,3.428643,23.557375,23.410797,25.201094,24.505217,19.864504,3.306251,23.197975,23.261673,25.058174,24.359776
83883380.0,336.735459,-48.494444,7.36471,4.657846,20.622763,2.803824,23.988613,23.791649,25.586784,24.891476,20.300146,2.626606,23.48917,23.29097,25.089277,24.389118,20.097301,2.567658,23.04225,23.078157,24.878695,24.179155
72487808.0,332.153177,-0.601513,5.724853,5.018965,20.382484,2.997604,23.520927,23.654799,25.456682,24.7586,19.980612,2.802745,22.967529,23.046694,24.850489,24.151016,19.751936,2.657948,22.744177,22.750868,24.553049,23.857363
403157519.0,62.766485,-35.288355,6.039365,4.643324,20.180925,3.055884,23.382938,23.536272,25.339083,24.638542,19.775581,2.955519,22.705515,22.964651,24.765362,24.06839,19.706253,2.809985,22.620228,22.632467,24.434206,23.735924
181347384.0,317.176321,-1.315361,4.563641,3.247484,20.769436,3.209119,24.072626,24.077028,25.881275,25.182032,20.568727,2.799754,23.219345,23.417454,25.217602,24.520374,20.353777,2.794551,23.041609,23.249041,25.053194,24.354954
503224497.0,71.120457,-20.204251,7.109098,5.649232,20.247231,3.1703,23.518215,23.550758,25.350956,24.652784,19.82349,3.032571,22.937265,23.008904,24.813482,24.112766,19.675531,2.909836,22.699863,22.697992,24.503241,23.801277
227448847.0,22.875548,-14.595851,5.559865,4.431021,21.052507,2.555407,23.98304,23.942862,25.743174,25.045816,20.738895,2.493487,23.74946,23.622255,25.424313,24.72579,20.777767,2.261992,23.346926,23.443016,25.248398,24.548519
135954761.0,354.661004,-43.958844,7.367404,6.103385,20.37903,2.95024,23.772396,23.617638,25.416676,24.720955,19.843742,2.843035,23.23317,22.963921,24.764305,24.066757,19.646324,2.821234,23.002121,22.757961,24.558565,23.861774
366785933.0,52.836989,-59.808776,8.471735,7.194801,19.897322,3.16252,23.192299,23.271793,25.075054,24.37517,19.152205,2.943881,21.971354,22.355703,24.16139,23.459915,18.875067,2.828912,21.569767,21.890842,23.694513,22.995644
81582406.0,335.188348,-56.318473,8.299989,7.220378,19.911331,3.418954,23.389542,23.314339,25.115591,24.416,19.526957,3.265359,22.883421,22.822128,24.620897,23.924604,19.352633,3.192069,22.535309,22.55497,24.35347,23.657867
441905655.0,85.368365,-22.042217,4.795282,3.606112,20.944033,2.533144,23.836924,23.788811,25.591894,24.891764,20.703808,2.29102,23.478687,23.321707,25.120033,24.423649,20.450758,2.322209,22.819553,23.113302,24.913877,24.215487
321377401.0,41.887846,-24.520339,7.739622,5.372654,19.643658,4.265678,23.706064,23.894806,25.69528,24.995863,19.578257,3.897217,23.352516,23.514912,25.310362,24.615097,19.54438,3.891068,22.917498,23.462019,25.259331,24.560974
367440996.0,53.695375,-40.652082,5.145262,3.713188,20.950563,2.730194,23.992039,23.870571,25.66806,24.971943,20.761147,2.407614,23.480314,23.465269,25.266266,24.569765,20.584555,2.442556,23.105986,23.274448,25.071753,24.375164
275759876.0,12.156018,3.07143,5.891335,5.158488,20.547075,2.834132,23.706635,23.581871,25.382118,24.686274,20.246662,2.550472,23.190292,23.149519,24.951973,24.255098,20.083578,2.559718,22.85178,23.001268,24.800186,24.104746
494992940.0,64.364622,-46.82181,5.519406,5.00676,20.950056,2.588407,23.945599,23.760216,25.560007,24.865242,20.544777,2.347623,23.460232,23.137712,24.937618,24.241875,20.378988,2.252841,23.022882,22.932285,24.738964,24.037844
388592782.0,58.794351,-18.386859,6.477672,4.734927,20.579128,5.163086,24.854454,25.36446,27.164494,26.466034,20.149315,5.047808,24.259367,24.815037,26.614304,25.917303,19.898525,5.078495,23.610802,24.594988,26.394114,25.697163
313006910.0,39.045335,2.181425,6.964195,3.626235,21.121367,3.021241,24.224125,24.407726,26.201296,25.503086,20.53125,2.960446,23.631769,23.686886,25.473103,24.780901,20.216238,2.833568,23.203732,23.39089,25.186523,24.487858
241115632.0,312.158631,-46.834014,4.950356,4.869524,20.475573,2.590077,23.592134,23.314674,25.119633,24.420973,20.04339,2.444162,23.014051,22.742142,24.546715,23.848715,19.762302,2.637915,22.666399,22.553484,24.356653,23.660679
313497721.0,303.027375,-56.952393,6.173807,4.220197,20.816607,3.144198,24.241776,24.320736,26.120056,25.419247,20.589197,2.838553,23.9156,23.812847,25.615866,24.914024,20.396225,2.858967,23.527367,23.710983,25.509941,24.813091
304869008.0,18.686378,0.694189,4.149959,2.684527,21.845068,2.518668,24.456661,24.477217,26.277807,25.577593,21.3818,2.072233,23.752525,23.841717,25.633509,24.938869,21.347267,1.811847,23.439318,23.51613,25.312204,24.615057
470481250.0,67.262586,-54.50945,5.173290729522705,3.5078463554382324,20.70702743530273,3.979657411575317,24.10689926147461,24.3254508972168,26.127328872680664,25.42916488647461,20.217363357543945,4.078270435333252,23.54280662536621,23.98237991333008,25.780981063842773,25.08260726928711,20.090822219848636,4.040767192840576,23.358203887939453,23.658830642700195,25.458213806152344,24.76272201538086
207275762.0,7.265908,-4.563778,5.587976,4.900373,20.437281,2.698331,23.572039,23.455246,25.251051,24.553953,19.919199,2.522379,22.90831,22.793873,24.590063,23.89105,19.708668,2.413289,22.531864,22.478432,24.273142,23.574476
437738359.0,83.232373,-38.771662,6.904085,5.359239,20.644228,2.740151,23.927643,23.729778,25.531292,24.833364,20.141962,2.663514,23.326189,23.158234,24.959873,24.26306,19.908955,2.712906,23.118458,22.946346,24.751934,24.050617
